"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
1;3900;21200;39000;"DebtCon";"Mgr";4;0;1;86.566666667;2;14;34.7734055545
0;5600;29648;39907;"HomeImp";"ProfExe";11;0;0;180.56306914;0;13;21.554949656
0;6000;69876;94394.07;"HomeImp";"Other";0;0;1;179.56666667;0;32;34.7734055545
1;15900;43830;59530;"DebtCon";"Other";4.6;1;0;148.13333333;1;27;34.7734055545
0;25100;44639;75412;"DebtCon";"Other";22;0;1;284.91367043;0;29;39.518017085
1;20400;19265;43962;"DebtCon";"Office";5;2;0;177.90470706;1;15;35.404638874
0;16800;81820;100366;"DebtCon";"ProfExe";6;0;1;335.3003273;1;41;36.211626812
1;14600;21340;44605;"DebtCon";"Office";13;0;0;126.73042833;0;5;36.46319167
0;26900;45763;73797;"DebtCon";"Other";23;0;0;291.59168152;1;29;39.370858155
0;8600;172418;251426;"DebtCon";"Sales";7;0;0;120.57263313;0;22;40.925910594
0;10000;59828;72489;"DebtCon";"Other";18;0;0;157.24366245;1;11;31.626821934
0;16400;71264;94726;"DebtCon";"Other";1;0;0;177.2573424;1;31;35.034481355
0;34000;57025;103563;"DebtCon";"Office";3;0;0;173.49413187;2;24;36.91389765
0;10700;83650;203720;"HomeImp";"Self";11;0;0;13.588693962;1;8;19.587710546
0;26900;215692;286555;"HomeImp";"ProfExe";8;0;5;468.1781224;1;55;30.55300542
0;11700;78157;103016;"DebtCon";"Mgr";1;0;0;69.805697668;2;24;38.448387115
0;18200;61554;94510;"DebtCon";"Office";2;0;0;161.35269333;0;24;23.896554711
0;10600;62909;81411;"HomeImp";"Other";15;0;0;238.31447075;1;35;34.680381648
1;5000;65444;52000;"HomeImp";"Other";7;0;1;285.33333333;0;6;34.7734055545
0;37700;141260;205493;"HomeImp";"ProfExe";5;0;0;148.13723935;0;31;34.302973903
0;25800;65444;63456;"DebtCon";"Other";25;0;0;148.81628466;0;8;22.06576364
0;21300;63263;94180;"DebtCon";"Office";1;0;0;138.34845525;1;22;35.549295097
0;10600;120137;137090;"DebtCon";"ProfExe";17;0;1;173.6904615;0;33;30.958905738
0;18000;90275;135792;"DebtCon";"Mgr";13;0;0;178.66176401;1;26;33.336960792
0;13400;65662;92050;"DebtCon";"Other";2;0;0;20.759215295;1;3;42.009390078
0;20900;39244;55582;"HomeImp";"Self";5;1;0;120.2198845;1;10;26.225758833
0;21000;86545;118000;"HomeImp";"Mgr";9.9;0;0;121.76666667;2;24;34.7734055545
0;18600;38674;63641;"HomeImp";"Other";23;0;0;245.04937197;0;13;25.180989842
0;13700;96597;120380;"DebtCon";"ProfExe";13;0;0;181.40485044;1;17;34.315437212
0;16200;104896;137950;"DebtCon";"Office";2;0;0;112.28309435;2;15;32.761337964
1;19300;96454;157809;"DebtCon";"Other";3;0;0;173.5744163;0;0;40.206138263
0;17700;98476;136319;"DebtCon";"Office";2;0;0;110.73572859;3;16;32.221024839
1;23700;43712;75191;"DebtCon";"Office";6;0;0;50.717534833;2;18;37.10325125
0;50000;174900;250000;"DebtCon";"ProfExe";5.5;0;0;235.43333333;2;33;34.7734055545
0;21000;90425;97741;"DebtCon";"ProfExe";1;0;0;123.97280612;0;20;33.56414529
0;13500;44586;73764;"DebtCon";"Other";2;0;0;263.93117074;0;21;29.96620202
0;25700;26059;51800;"DebtCon";"Other";24;0;0;118.03113124;0;10;23.085478541
0;68100;193298;288525;"DebtCon";"Self";10;0;0;228.28729515;2;25;30.395869434
0;27600;150120;191972;"HomeImp";"Self";3;0;0;178.03849109;1;16;41.807428045
1;5800;27791;46833;"DebtCon";"Mgr";3;0;0;83.289062746;1;13;30.187805389
0;22300;89591;149566;"DebtCon";"ProfExe";23;0;0;157.65172986;0;24;41.85930497
0;11700;55119;67931;"DebtCon";"Mgr";4;0;0;199.41069924;2;16;27.616338511
0;17800;51689;115660;"DebtCon";"ProfExe";16;0;0;270.04499102;0;19;27.467001805
1;16100;65444;30695;"HomeImp";"Other";11;0;1;64.335741119;2;2;29.233014839
0;12000;36072;62960;"DebtCon";"ProfExe";8;0;0;288.5298732;0;16;22.423002459
0;11500;65444;64037;"HomeImp";"Other";7;0;0;354.17458076;0;7;34.355739238
0;23200;62811;99320;"DebtCon";"Office";3;0;0;166.86109892;1;21;36.071271567
1;18900;65444;75252;"DebtCon";"Other";7;0;0;173.5744163;1;20;42.919604974
0;39700;59360;117186;"DebtCon";"Mgr";16;0;1;203.13996827;0;22;40.138090445
0;66500;64423;143341;"HomeImp";"Office";9;0;0;113.98444673;0;11;39.821439755
0;15200;142766;177998;"DebtCon";"Mgr";12;0;0;260.38343907;0;21;27.533272218
0;32000;35219;76888;"DebtCon";"Other";9;0;0;110.4525208;1;23;32.364212626
0;10300;51787;86200;"HomeImp";"Other";17;0;0;203.73276258;0;16;34.435246045
1;18800;67666;167619;"HomeImp";"ProfExe";14;0;0;135.95180823;1;11;47.590528653
1;8000;33000;38500;"HomeImp";"Other";2;0;0;173.5744163;0;0;34.7734055545
0;24800;64537;93212;"DebtCon";"ProfExe";7;1;1;120.35142038;4;25;34.686088674
0;34600;143542;195327;"DebtCon";"ProfExe";23;0;0;174.63534866;1;22;37.447384006
0;15500;93730;106841;"DebtCon";"Sales";13;0;1;132.82057094;0;18;33.292973693
0;14400;61121;88844;"HomeImp";"Other";7;0;0;295.79211095;0;20;30.303766952
1;22000;82000;12500;"DebtCon";"ProfExe";3;0;0;117.76666667;6;23;34.7734055545
0;17900;66823;91680;"DebtCon";"Mgr";0;0;0;89.43649279;0;18;27.710657289
0;16900;67111;96985;"HomeImp";"ProfExe";21;0;0;233.78439855;1;23;37.324711324
0;8500;54000;62533;"DebtCon";"Other";4;0;1;313.46666667;0;10;34.7734055545
0;11600;28654;47042;"DebtCon";"Other";10;0;0;158.0847883;7;29;38.477504842
1;23700;76000;106000;"DebtCon";"Sales";2.6;1;0;138.96666667;2;38;34.7734055545
0;12000;76799;83864;"DebtCon";"Mgr";8;0;0;102.20427433;0;22;27.17193008
0;15800;65444;96642;"DebtCon";"Office";26;0;0;335.15468819;0;16;12.706937983
1;11000;85008;73223;"HomeImp";"Mgr";7;0;2;197.12004536;0;23;41.441052018
1;43500;65444;855909;"HomeImp";"Other";16;0;0;196.40363636;0;23;42.985408377
0;24000;111488;163796;"DebtCon";"Mgr";15;0;0;185.80205049;0;25;32.22967397
0;53700;24158;82627;"HomeImp";"Other";2;2;0;250.66654255;6;14;43.268375449
0;13700;84996;112522;"HomeImp";"ProfExe";9;0;1;171.95341056;0;28;32.843504905
0;9200;55643;75267;"HomeImp";"Other";2;0;1;224.88223202;2;15;35.629354389
1;15000;42000;111351;"DebtCon";"Other";6;0;6;225.63333333;0;17;34.7734055545
0;19100;73217;93033;"DebtCon";"Other";1;2;1;113.69456607;2;26;36.384163815
1;10000;34900;48000;"HomeImp";"Other";3;0;0;288.16666667;1;3;34.7734055545
1;38000;94083;132791;"DebtCon";"Self";10;0;1;212.99272796;0;64;62.801732089
0;18600;119741;212530;"DebtCon";"Other";4;1;0;202.28857763;0;17;27.07376116
0;22800;65444;97634;"HomeImp";"Other";8;0;0;177.56974031;1;16;40.772248428
1;16000;20000;60000;"HomeImp";"Other";11;0;0;51.033333333;0;9;34.7734055545
0;27700;76055;126560;"DebtCon";"Office";0;0;0;310.6263344;1;23;38.983558116
0;14800;88898;107208;"DebtCon";"Office";30;0;0;329.76021459;1;50;36.745013007
1;2200;23030;89000;"DebtCon";"Other";19;0;0;173.5744163;1;20;3.7113122995
1;18600;73473;105848;"HomeImp";"Mgr";9;0;4;186.71283572;1;14;27.646036576
0;20500;67852;97944;"HomeImp";"Office";14;0;0;141.00534478;0;14;36.609389404
0;20900;71972;101745;"DebtCon";"Mgr";6;0;0;67.324562017;6;23;38.513256182
0;10900;65444;66691;"HomeImp";"Other";7;0;0;349.75236213;0;7;34.34334852
0;18000;74162;89823;"DebtCon";"Other";0;2;1;121.76146583;1;26;34.025207507
0;34900;236340;37598;"DebtCon";"Mgr";2;0;1;220.60253506;4;50;41.857415928
0;15700;99618;131710;"DebtCon";"Mgr";5;0;0;236.68094677;2;41;37.86554654
0;23400;90924;116819;"DebtCon";"Other";24;0;0;245.89786162;1;27;40.857427037
0;6200;45787;64854;"DebtCon";"Other";4;0;1;63.117023228;1;16;36.538747338
0;88900;48919;93371;"DebtCon";"Other";15;0;1;205.65015947;0;15;34.818261819
0;20400;76305;103430;"HomeImp";"ProfExe";8;0;0;68.441583027;0;16;31.515593407
0;20800;29503;54923;"DebtCon";"Other";7;0;0;215.48071426;0;12;38.732132169
1;20100;54098;88939;"DebtCon";"Other";7;0;0;173.5744163;1;20;34.7734055545
1;15700;83761;125860;"HomeImp";"Other";1;0;0;173.5744163;0;0;34.7734055545
0;12100;67927;94126;"DebtCon";"Other";2;0;0;35.53887812;2;3;38.847597081
0;34800;138680;190729;"DebtCon";"ProfExe";21;0;0;198.12333421;0;21;35.577239252
0;8200;48515;59240;"DebtCon";"Other";17;0;4;214.14450966;0;36;27.459144234
0;8400;62583;77481;"DebtCon";"Office";6;0;0;98.672705089;2;15;26.308380329
0;9900;60488;75507;"HomeImp";"Other";3;0;0;239.43363997;1;17;38.473075274
0;17100;48471;71546;"DebtCon";"ProfExe";5;0;1;254.0957007;3;32;29.818743539
1;15000;65444;26100;"DebtCon";"Other";1.6;0;1;105.46666667;17;20;34.7734055545
0;23300;65310;89959;"DebtCon";"Other";2;0;0;89.794149202;1;30;33.986098814
0;11300;74783;100909;"HomeImp";"ProfExe";5;0;0;85.664833722;0;34;35.947854706
0;10400;62442;73197;"DebtCon";"ProfExe";8;0;0;47.610677633;1;24;38.88482776
0;10400;66044;83531;"HomeImp";"Office";12;0;0;241.51415322;0;31;45.569842652
0;17500;73071;94267;"DebtCon";"Office";1;0;0;160.45470053;3;19;32.276809318
0;7400;65032;83184;"HomeImp";"Other";15;0;0;230.42025592;1;35;35.415112916
1;17900;51080;92051;"HomeImp";"Mgr";10;0;0;117.08978536;0;31;42.373232999
0;7800;58399;65945;"DebtCon";"Other";1;0;1;106.63134156;2;18;37.02476444
0;35800;93309;137370;"DebtCon";"Other";12;0;0;70.024704689;0;36;41.861646853
1;7500;59000;72000;"HomeImp";"Office";5;0;3;295.86666667;0;19;34.7734055545
0;17000;51682;67688;"HomeImp";"Office";2;0;0;135.19190654;0;18;33.050636366
0;24500;82756;122917;"DebtCon";"ProfExe";11;0;1;108.65014117;0;18;26.127436677
0;15300;62094;96938;"DebtCon";"ProfExe";9;0;0;173.5744163;0;15;25.407142509
0;8000;177683;251771;"DebtCon";"Sales";7;0;0;138.51160087;0;22;39.735448824
0;6200;171582;245730;"DebtCon";"Sales";7;0;0;135.10893025;0;22;39.783818126
0;10900;51990;76918;"HomeImp";"Other";0;0;1;180.81810233;0;12;29.555406533
0;15000;65444;87360;"DebtCon";"Office";28;0;0;323.63333333;0;16;34.7734055545
0;35600;20552;46697;"DebtCon";"Mgr";7;0;0;45.14448683;0;6;36.062827417
0;22200;102345;148299;"HomeImp";"ProfExe";11;0;0;169.08897399;0;22;34.472879729
0;50100;35910;64042;"DebtCon";"Office";4;0;0;187.39358015;1;16;30.429246645
0;13400;102700;121216;"DebtCon";"Other";3;0;0;124.56401792;1;25;34.95327869
0;22900;64803;92258;"DebtCon";"Other";3;1;0;84.925881368;2;29;33.68409323
0;13900;71425;81012;"DebtCon";"Other";2;0;0;242.94051409;2;26;32.175036059
0;6200;65444;51732;"DebtCon";"Other";7;0;0;173.5744163;1;20;12.324707091
0;26900;57414;92916;"DebtCon";"Office";0;0;0;70.281905709;0;22;34.396301781
0;11000;116361;143318;"DebtCon";"ProfExe";15;0;1;181.07079325;1;32;30.032845485
1;29500;118000;169900;"DebtCon";"Mgr";8;0;0;138.96666667;1;23;34.7734055545
0;88300;54004;94838;"DebtCon";"Other";16;0;0;193.70205076;0;15;36.262691334
1;6000;18793;27750;"HomeImp";"Mgr";6;0;3;119.7;0;8;34.7734055545
0;6800;45150;57150;"DebtCon";"Office";4;0;1;94.333333333;3;12;34.7734055545
1;12800;54151;83828;"DebtCon";"Other";13;0;0;132.16026989;0;16;23.477426284
0;11800;52104;61618;"DebtCon";"Office";0;0;0;160.74993141;0;21;37.129512042
0;10800;75378;86060;"DebtCon";"Mgr";6;0;0;102.66507078;0;23;30.09500969
0;23900;16082;31196;"DebtCon";"Other";17;2;0;123.36864612;1;19;26.71625685
0;28700;107281;155874;"DebtCon";"ProfExe";10;0;0;173.83583579;0;17;32.740368493
0;9400;52371;55764;"DebtCon";"Office";1;0;0;177.70280043;0;20;37.35868805
0;8900;58503;74706;"HomeImp";"Other";6;0;0;243.93599625;1;16;36.793237169
0;24400;237543;261393;"HomeImp";"Self";3;1;0;254.51744803;2;50;37.90658567
0;16300;7774;88649;"HomeImp";"Other";14;0;1;257.91592191;0;22;28.13047878
0;7800;45391;61743;"DebtCon";"Other";12;0;0;105.08759384;0;22;36.70541274
0;25300;118744;153552;"DebtCon";"Office";5;0;0;307.87619897;1;35;43.469263374
0;14900;56506;81390;"HomeImp";"ProfExe";12;0;2;170.76666667;0;14;34.7734055545
0;16000;65444;51792;"DebtCon";"Other";7;0;0;340.68496842;1;17;30.611518791
0;24100;104442;161366;"DebtCon";"Mgr";14;0;0;195.64233318;0;25;34.540809522
0;20000;99000;140000;"HomeImp";"Other";7;0;0;173.5744163;1;20;34.7734055545
0;16500;74263;98922;"DebtCon";"Office";0;0;0;139.83124654;3;20;31.814429354
0;18900;83474;104133;"HomeImp";"ProfExe";4;0;0;109.9887849;1;24;38.864019539
1;32400;103000;149500;"DebtCon";"Mgr";12;1;0;88.233333333;2;38;34.7734055545
0;24400;112178;159638;"DebtCon";"Mgr";17;0;0;197.96955851;0;26;33.130175892
1;5100;9900;30451;"HomeImp";"Other";11;0;0;21.2;0;2;34.7734055545
0;6000;65444;43300;"HomeImp";"Other";7;0;0;100.93333333;1;9;34.7734055545
0;9000;65444;63684;"HomeImp";"Other";7;0;0;358.06666667;0;7;34.7734055545
0;11100;65444;89000;"DebtCon";"Other";7;0;0;173.5744163;1;20;26.232459223
0;23700;87141;140428;"DebtCon";"ProfExe";22;1;0;169.28363143;1;25;40.980615645
1;3000;65444;14100;"HomeImp";"Other";1;0;0;104.2;0;19;34.7734055545
0;8400;84666;123613;"HomeImp";"Other";8;0;0;173.5744163;1;20;39.658320047
0;5100;85583;115341;"HomeImp";"ProfExe";7;0;0;177.95825512;1;28;26.257970132
0;25500;32458;52329;"DebtCon";"Other";15;0;0;105.7836806;2;24;29.866278228
0;18000;124000;195000;"HomeImp";"ProfExe";13;0;0;202.9;0;22;34.7734055545
0;9000;56226;67466;"HomeImp";"Other";7;0;0;126.74508707;0;16;33.987846976
0;17000;118822;208429;"DebtCon";"Other";3;0;0;206.73707131;0;16;25.87399085
0;16500;76000;110000;"DebtCon";"Mgr";18;0;0;242.5;5;31;34.7734055545
0;69700;192163;293901;"DebtCon";"Self";10;0;0;222.14752562;2;24;29.038235992
1;40900;217000;290000;"DebtCon";"ProfExe";30;1;0;230.26666667;2;25;34.7734055545
0;50800;65444;86207;"HomeImp";"Self";9;0;0;167.82361048;0;21;26.650512244
0;11400;43530;56600;"HomeImp";"Other";21;0;0;114.98297904;0;23;39.481662901
0;18600;20915;40098;"DebtCon";"Office";2;0;0;213.45053689;0;16;40.250033734
0;18000;62216;85503;"DebtCon";"Other";3;0;0;307.25070127;2;15;41.439390666
1;11900;54867;79000;"HomeImp";"Mgr";1;0;0;182.6;2;23;34.7734055545
0;13800;78645;130104;"DebtCon";"ProfExe";16;0;0;295.72131731;0;19;29.966602425
1;23200;129355;171709;"DebtCon";"ProfExe";0;0;0;328.51412138;0;30;40.048440044
1;15000;5500;29025;"DebtCon";"Other";25;0;5;275.5;1;19;34.7734055545
0;6500;78741;90599;"DebtCon";"ProfExe";0;0;0;173.5744163;1;20;29.198860669
0;24700;98900;115052;"DebtCon";"Other";23;0;0;239.42607378;1;26;41.700530781
1;10000;52410;54500;"DebtCon";"Mgr";1;9;4;132.9;4;29;34.7734055545
0;69600;198702;293252;"DebtCon";"Self";10;0;0;208.29900684;2;24;27.761644137
0;28500;137174;186118;"DebtCon";"Mgr";1;0;0;115.29481113;1;39;32.87512565
1;25600;105480;126389;"DebtCon";"Mgr";25;0;2;307.40290366;2;35;36.763824165
0;9400;57105;67061;"HomeImp";"Other";6;0;0;129.50848379;0;34;35.734592764
0;24400;110177;145000;"DebtCon";"Office";5;0;0;293.23652482;2;36;34.7734055545
0;17700;56375;90435;"DebtCon";"Office";0;0;0;70.225870315;0;23;36.023276773
0;9000;56162;75526;"HomeImp";"Other";6;0;0;127.7869696;0;15;35.734056816
0;22100;24000;49000;"DebtCon";"Other";14.4;0;0;109.56666667;2;25;34.7734055545
1;14300;37000;54000;"DebtCon";"Other";0;0;0;320.63333333;2;26;34.7734055545
0;26400;130672;212536;"DebtCon";"ProfExe";10;0;0;221.50683161;3;26;20.269918789
0;20300;90048;129230;"DebtCon";"ProfExe";13;0;0;134.94259728;1;25;30.236554055
0;27600;123121;157337;"DebtCon";"Mgr";2;0;0;283.28285346;0;24;36.948273863
0;9400;77715;101258;"DebtCon";"Mgr";2;0;0;65.876586717;1;23;38.108000987
0;9800;55539;73560;"DebtCon";"Office";4;0;0;85.900936244;1;14;26.331619061
0;15900;94108;113888;"HomeImp";"Office";2;0;0;140.51005382;0;21;36.318788182
0;14400;111914;142105;"DebtCon";"ProfExe";3;0;0;284.51696603;1;46;32.911384663
0;16500;65444;29168;"DebtCon";"Other";11;0;0;102.1303682;2;8;31.566885272
0;12900;89510;102628;"HomeImp";"Other";20;0;0;117.85717268;3;24;28.537354092
1;12000;42000;58000;"DebtCon";"Other";5;0;1;113.63333333;1;18;34.7734055545
0;50000;65444;82200;"HomeImp";"Other";7;0;0;342.86666667;0;7;34.7734055545
1;24400;88000;119100;"HomeImp";"Other";12;0;0;84.233333333;5;19;34.7734055545
0;26900;65444;35397;"DebtCon";"Other";7;0;0;85.250840722;1;13;20.837255468
0;21700;188525;234269;"DebtCon";"ProfExe";0;0;0;301.5210741;0;26;37.339520058
1;8900;33208;75000;"DebtCon";"Mgr";22;0;3;166.2;1;33;34.7734055545
0;26800;46236;62711;"DebtCon";"Office";17;0;0;175.07505804;1;22;33.059933638
0;13700;53094;79069;"HomeImp";"Other";2;0;2;155.81528651;0;13;29.556366385
0;11400;66491;89553;"DebtCon";"Other";4;0;0;212.78328271;0;16;31.120132652
0;30800;15428;45495;"DebtCon";"Other";28;0;0;200.50912433;0;15;42.387985513
0;5000;73126;87500;"DebtCon";"Other";1;0;0;125.96666667;2;10;34.7734055545
0;20300;21281;90551;"DebtCon";"Other";22;0;0;219.08822376;2;41;37.15549756
0;9400;52598;74747;"DebtCon";"Mgr";6;0;0;129.34382449;1;24;42.265466118
0;32500;124548;169881;"DebtCon";"ProfExe";16;0;0;129.524283;1;17;28.85081359
0;16600;77380;123638;"DebtCon";"Other";7;0;0;173.5744163;1;20;34.118615358
1;16000;69322;106189;"HomeImp";"ProfExe";2;1;1;238.4;0;31;34.7734055545
0;10800;125732;184667;"DebtCon";"Other";7;0;0;212.22346879;0;19;33.920789966
1;22400;51470;68139;"DebtCon";"Mgr";9;0;0;31.16869601;2;8;37.952179906
1;2800;50795;63100;"HomeImp";"Self";26;2;15;145.63333333;3;45;34.7734055545
0;11800;65012;91614;"HomeImp";"Office";26;0;0;171.88954687;2;13;42.488517052
0;23600;141000;175000;"DebtCon";"Other";2;0;0;192.76666667;0;35;34.7734055545
0;16400;57139;164133;"DebtCon";"ProfExe";21;0;0;238.4610031;0;27;22.206846015
0;4900;65444;69706;"DebtCon";"Other";7;0;0;173.5744163;1;20;33.705587738
0;11700;74783;86227;"DebtCon";"Mgr";7;0;0;116.75680052;0;23;28.019227084
0;22200;64809;96831;"HomeImp";"ProfExe";17;0;0;639.05817227;0;24;22.614181908
0;15700;74587;93180;"DebtCon";"Mgr";19;0;0;263.15916331;10;24;35.404414526
0;17300;65444;91244;"DebtCon";"ProfExe";8;0;0;202.04968272;0;19;21.573385223
0;19300;33970;102792;"HomeImp";"Other";6;0;0;145.02024526;0;14;31.874217469
0;8400;82972;121796;"HomeImp";"Other";7;0;0;173.5744163;1;20;41.445623568
0;19200;24430;128837;"DebtCon";"Other";9;0;0;355.79841245;1;10;41.147749222
1;6900;57257;63752;"DebtCon";"Other";10;2;0;138.23477796;0;22;38.372460882
0;24000;43948;86111;"HomeImp";"Other";24;0;0;258.30359386;0;7;26.61774876
0;16200;95465;114758;"DebtCon";"Other";7;0;0;298.46443532;2;19;32.622560102
0;25700;32039;54499;"DebtCon";"Other";15;0;0;114.8074121;2;24;31.142957048
1;19900;93619;130000;"DebtCon";"Office";9;2;5;210.96666667;2;18;34.7734055545
1;10000;5200;53095;"HomeImp";"Other";5;3;3;234.33333333;3;17;34.7734055545
1;42400;220757;297444;"DebtCon";"ProfExe";30;0;0;237.58980224;1;25;44.471099035
0;21200;48273;71102;"DebtCon";"Other";7;0;0;73.303097452;2;19;34.659259929
0;12200;110088;137794;"DebtCon";"ProfExe";3;0;0;251.15189185;1;46;33.517117222
0;25000;69300;111800;"DebtCon";"Other";5;0;0;95.366666667;2;32;34.7734055545
0;22600;31933;47669;"HomeImp";"Self";4;0;0;133.44747901;1;11;24.201086188
1;25000;46451;89600;"DebtCon";"Office";10;1;2;95.366666667;2;15;34.7734055545
0;16100;72942;99544;"DebtCon";"Other";5;2;0;54.945678873;1;20;23.282933392
0;21700;88313;139567;"DebtCon";"Other";11;0;0;89.839558205;3;14;39.09887429
0;16400;65898;85424;"HomeImp";"ProfExe";10;0;1;173.53321041;0;14;26.931994858
0;36800;35447;59890;"DebtCon";"Other";7;0;0;173.5744163;7;0;31.17384352
0;28500;100145;130522;"DebtCon";"Office";10;0;0;137.94286922;0;29;39.072589176
0;13100;70878;86743;"DebtCon";"ProfExe";10;0;0;174.88174385;0;11;39.784408257
1;6900;5816;89000;"HomeImp";"Mgr";23;0;2;67.8;1;18;34.7734055545
0;15800;58388;100944;"HomeImp";"Other";0;0;3;51.525147534;1;10;39.862520135
0;15100;49533;63607;"DebtCon";"Other";2;0;0;180.52329284;0;14;36.377182949
0;7400;51974;59323;"HomeImp";"Other";4;0;0;83.34671188;0;18;23.397634628
0;13600;115816;212995;"HomeImp";"ProfExe";1;0;0;114.8430305;1;14;26.3251112
1;15800;65444;58995;"HomeImp";"Other";1;2;3;194.98708812;1;45;52.203164506
0;10500;65444;53907;"HomeImp";"Other";10;0;0;308.21326219;2;13;34.408948419
0;42100;17852;65877;"DebtCon";"Other";18;0;0;201.43027015;1;30;43.195193566
0;50400;43635;104114;"HomeImp";"Self";10;0;0;224.4829394;3;35;40.851444098
0;11800;65062;78004;"HomeImp";"Office";12;0;0;251.14419571;0;31;43.372372819
0;12500;71582;93400;"DebtCon";"Other";6;3;0;74.066666667;1;21;34.7734055545
0;18800;102120;165302;"DebtCon";"Other";7;0;0;274.11292609;1;24;40.105029842
0;12000;88210;114224;"DebtCon";"ProfExe";8;0;0;203.46897898;1;36;41.572971522
0;16000;62973;87698;"DebtCon";"Office";1;0;0;156.42811549;0;24;23.570800835
1;9700;55986;73000;"DebtCon";"Other";2.5;0;1;207.16666667;2;29;34.7734055545
0;12000;35028;55079;"HomeImp";"Other";23;0;1;108.63396857;0;23;40.797457548
0;12800;48437;65311;"DebtCon";"Other";0;1;0;260.55523624;0;21;29.516289851
0;22900;131767;174684;"DebtCon";"Mgr";24;0;4;329.64779497;1;28;32.361627061
1;20300;180254;220843;"HomeImp";"ProfExe";11;0;0;217.12816724;0;25;41.563100649
1;24400;69873;101484;"DebtCon";"Other";15;0;6;225.7525542;0;29;34.7734055545
0;28000;49764;74526;"DebtCon";"Other";24;0;1;294.59478302;1;30;37.611309376
0;9700;98232;117321;"DebtCon";"Other";19;0;2;194.42471787;2;15;36.95089224
1;10000;57238;101500;"DebtCon";"ProfExe";10;0;0;106.83333333;0;36;34.7734055545
1;11000;60513;110485;"DebtCon";"Mgr";3;1;1;126.77192888;1;17;40.031393322
0;23800;46884;68142;"DebtCon";"Other";8;0;0;59.405775058;1;18;35.696636225
0;18900;87081;115165;"DebtCon";"Other";13;0;0;120.46218617;1;8;34.400376562
0;15800;46716;60231;"DebtCon";"Other";3;0;0;191.32373689;0;13;28.053604481
0;11000;85149;106820;"HomeImp";"Mgr";10;0;0;240.43333333;0;25;34.7734055545
0;15300;83039;99630;"DebtCon";"ProfExe";8;1;2;354.46029943;1;42;38.265951013
0;27200;83894;121302;"DebtCon";"ProfExe";6;0;1;124.2746965;0;18;29.732489312
0;17100;56791;94396;"DebtCon";"ProfExe";7;0;0;110.29408781;1;21;36.107340903
0;10700;147477;181050;"HomeImp";"Office";6;0;0;190.02108492;1;55;34.698162391
0;12100;58556;76724;"HomeImp";"Other";3;0;1;234.65854468;1;16;37.639252934
1;15000;62100;40000;"DebtCon";"ProfExe";1;0;0;111.6;2;13;34.7734055545
0;19300;148542;195791;"DebtCon";"ProfExe";12;0;0;110.32763507;0;23;30.536610591
0;28900;65444;117991;"DebtCon";"Mgr";7;0;0;159.55002458;0;27;32.16500253
0;21200;103264;148968;"HomeImp";"ProfExe";8;0;0;161.85911856;1;22;34.548541271
0;13000;78766;106450;"HomeImp";"ProfExe";6;0;0;107.95131167;0;26;24.870993882
0;20800;63764;97090;"DebtCon";"Office";1;0;0;63.248876919;0;23;34.599668975
0;40500;66895;113770;"DebtCon";"Mgr";14;0;0;188.14041683;0;22;38.085328131
0;5300;83552;96809;"DebtCon";"ProfExe";0;0;0;173.5744163;1;20;28.423961906
1;43300;217840;299171;"DebtCon";"ProfExe";31;0;0;232.27006776;1;24;43.1146909
1;16800;44983;65000;"DebtCon";"Sales";4;2;1;77.033333333;6;43;34.7734055545
1;12000;36000;51900;"DebtCon";"Other";0.1;0;0;247.5;1;10;34.7734055545
1;10000;19225.53;35500;"HomeImp";"Office";5;0;2;186;1;10;34.7734055545
0;28800;134144;185910;"DebtCon";"Mgr";2;0;0;122.5038922;1;39;30.338219429
0;30100;228006;285921;"DebtCon";"ProfExe";15;0;0;250.53988412;2;25;27.813291406
0;26000;45963;74279;"DebtCon";"Other";20;0;0;295.6669448;1;29;37.917272876
1;8000;33689.3;48000;"DebtCon";"Other";3;0;0;103.73333333;0;13;34.7734055545
0;18600;15243;172611;"HomeImp";"Mgr";25;0;0;73.441538538;2;21;29.095882796
0;22400;52597;69312;"DebtCon";"Office";2;0;0;224.24133068;0;12;33.82410789
0;27600;74964;118507;"DebtCon";"Other";5;0;0;91.711246204;1;32;39.146755766
0;31900;34498;82962;"DebtCon";"Other";7;0;0;285.2974893;0;16;41.155241247
0;10500;74814;98132;"HomeImp";"ProfExe";8;0;0;164.3308981;0;34;32.375149102
0;11000;15129;29375;"DebtCon";"Office";6;0;1;102.43333333;0;17;34.7734055545
0;10400;37233;52320;"DebtCon";"Other";15;0;0;88.677328625;0;11;31.056436786
0;14700;77565;101320;"HomeImp";"ProfExe";6;0;0;120.82737185;0;26;25.27620451
0;17000;97517;141718;"DebtCon";"Office";2;0;0;128.41759793;3;15;31.166029443
0;28000;62376;104073;"DebtCon";"Other";16;1;0;146.14192957;0;30;39.759849639
0;11500;29281;37717;"HomeImp";"Mgr";15;0;0;61.915444655;0;9;30.702428546
0;23600;96452;125277;"HomeImp";"Mgr";11;0;0;127.35992199;1;23;30.985538961
0;24300;41323;73309;"DebtCon";"Other";27;0;1;298.18590413;2;32;36.155277517
0;10500;74000;89000;"DebtCon";"Mgr";6;0;0;138.03333333;2;27;34.7734055545
