"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
0;16700;5106;93277;"HomeImp";"Other";14;0;0;269.96268873;0;23;29.875928067
0;16800;76852;90429;"DebtCon";"Other";6;0;0;183.84300457;3;18;42.297091696
0;16800;56979;90008;"HomeImp";"ProfExe";10;0;2;178.92995639;1;12;27.816420302
1;16800;69284;89000;"DebtCon";"Office";21;0;0;190.69331375;1;20;35.894025859
0;16800;23670;41879;"DebtCon";"Mgr";17;1;0;106.39856975;0;17;26.696716261
1;16800;16204;27781;"HomeImp";"Other";1;10;0;190.57709682;0;9;27.146885648
1;16800;113021;146222;"DebtCon";"Mgr";5;3;2;123.89341974;2;65;62.559307823
0;16800;67049;89729;"HomeImp";"Other";7;0;0;286.37512856;0;20;28.739128016
0;16800;50135;93772;"DebtCon";"ProfExe";5;0;0;126.48940505;2;21;35.856354887
0;16900;31143;75125;"HomeImp";"Other";7;1;0;237.17904542;0;49;42.132280565
0;16900;68940;88264;"DebtCon";"Office";0;0;0;166.10628148;0;25;24.955311418
0;16900;116357;209364;"DebtCon";"Other";4;0;0;221.12855483;0;16;27.900263904
0;16900;53252;89720;"DebtCon";"Office";29;0;0;204.58793388;0;22;33.016153118
0;16900;43643;80639;"DebtCon";"Mgr";3;0;0;128.58182369;1;8;28.895954854
0;16900;61847;91671;"DebtCon";"ProfExe";9;0;0;202.05343558;0;20;21.348254512
0;16900;17988;137328;"DebtCon";"Other";9;0;0;360.14696016;0;10;41.902054192
0;17000;83248;95886;"DebtCon";"ProfExe";8;0;2;349.43007938;1;41;36.05994724
0;17000;31772;60289;"HomeImp";"ProfExe";6;0;0;189.23698365;0;13;31.125746532
0;17000;86341;133564;"DebtCon";"ProfExe";15;0;0;307.67385711;0;18;28.368210586
0;17000;66894;75360;"DebtCon";"Other";8;0;0;173.5744163;1;20;25.260098683
0;17000;27088;166437;"HomeImp";"Self";7;0;0;306.67417105;0;27;26.156717881
0;17000;70085;81598;"DebtCon";"Office";7;0;0;117.19539923;1;20;21.981835715
0;17000;63450;92816;"DebtCon";"ProfExe";10;0;0;173.5744163;1;16;25.718671082
0;17000;60483;85015;"HomeImp";"ProfExe";4;0;0;116.52526509;0;12;27.29874318
0;17000;53058;74000;"DebtCon";"Other";17;1;0;204.93333333;1;21;34.7734055545
0;17000;47000;112720;"DebtCon";"ProfExe";16;0;0;257.7;0;20;34.7734055545
1;17000;74910;112375;"DebtCon";"Office";41;0;0;95.2;3;28;34.7734055545
1;17000;87600;110000;"DebtCon";"Other";0.4;6;0;180.56666667;2;46;34.7734055545
1;17000;52700;78000;"DebtCon";"Other";2;0;0;62.9;0;10;34.7734055545
1;17000;61000;127000;"DebtCon";"Mgr";9;0;5;256.7;0;40;34.7734055545
1;17000;62755;81180;"DebtCon";"ProfExe";19;2;0;134.93333333;2;28;34.7734055545
1;17000;43000;63500;"DebtCon";"Other";8;0;0;46.666666667;3;11;34.7734055545
1;17000;170636;188899;"DebtCon";"Other";1;4;0;67.408284966;1;13;44.751572195
0;17000;82662;111357;"DebtCon";"Mgr";17;0;0;252.30598474;4;30;37.316119916
0;17100;65444;96036;"DebtCon";"Office";27;0;0;327.00179108;0;15;12.498669801
0;17100;22162;128989;"DebtCon";"Other";11;0;0;367.9970935;0;9;40.640916113
0;17100;123463;160487;"DebtCon";"Office";4;0;0;155.30076264;0;21;25.704127792
1;17100;32134;69131;"DebtCon";"Other";3;0;0;209.19880045;0;6;38.632967001
0;17100;54598;115838;"DebtCon";"ProfExe";14;0;0;247.29589655;0;20;25.632116425
0;17100;65444;60781;"DebtCon";"Other";8;0;0;101.01406133;0;14;27.719938143
0;17100;91502;113251;"DebtCon";"Other";18;0;0;289.95440059;0;16;24.458320606
0;17200;51352;64386;"DebtCon";"Mgr";27;0;0;295.9554144;1;17;36.787305949
0;17200;62514;96633;"HomeImp";"ProfExe";25;1;0;224.76435905;1;24;36.702340701
0;17200;59698;89715;"DebtCon";"ProfExe";9;0;0;173.5744163;1;16;23.345623213
0;17200;39316;66978;"DebtCon";"Other";4;0;0;99.985975956;1;10;26.437084055
0;17200;48999;76544;"DebtCon";"ProfExe";5;0;0;240.52274651;3;31;32.841753914
0;17200;85977;109238;"HomeImp";"ProfExe";3;0;0;115.55751256;1;25;38.948918735
0;17200;53849;102326;"HomeImp";"Other";1;0;3;57.166745124;1;9;39.991154244
0;17200;55254;118718;"DebtCon";"ProfExe";15;0;0;276.91108293;0;20;26.696158705
0;17200;27230;82319;"HomeImp";"Other";7;0;0;249.21566716;1;50;43.756794085
0;17300;51185;65537;"DebtCon";"Other";6;0;1;129.83794119;3;49;29.311594064
0;17300;35070;63862;"DebtCon";"Other";16;0;0;125.13156939;1;17;37.936519649
0;17300;99064;156306;"HomeImp";"ProfExe";4;0;0;90.449522446;0;16;35.750060441
0;17300;44031;79187;"DebtCon";"Other";0;0;1;299.70523733;1;10;35.986669908
0;17300;110614;137552;"DebtCon";"ProfExe";6;0;0;85.232500724;0;13;31.344365522
1;17300;73503;91842;"DebtCon";"Other";0;0;6;142.33207559;1;32;46.902324378
0;17300;57358;71617;"DebtCon";"Office";0;0;0;194.29333919;0;25;30.53780606
0;17300;51107;64135;"HomeImp";"Office";4;0;0;115.00219496;0;17;32.251086122
0;17300;48132;78889;"DebtCon";"Mgr";4;0;0;133.16768546;0;8;28.298227056
0;17400;77350;101271;"DebtCon";"Other";0;0;0;148.91622747;1;18;34.387028434
0;17400;62824;82243;"DebtCon";"Other";5;0;0;109.48274852;0;7;34.818444993
0;17400;25859;43684;"DebtCon";"Mgr";16;1;0;95.363068679;1;17;27.107619574
0;17400;49765;66782;"DebtCon";"Mgr";27;0;0;272.59048247;1;16;39.383064504
0;17400;123579;168243;"DebtCon";"Office";4;0;0;146.3520808;0;20;26.603511505
0;17400;166345;202989;"DebtCon";"ProfExe";10;0;0;276.06634632;0;37;24.356593557
0;17400;55575;78661;"DebtCon";"Other";17;1;0;198.98960053;1;20;38.991431366
0;17400;102228;115898;"DebtCon";"ProfExe";0;0;0;144.19816755;0;30;35.114150348
0;17400;64163;84948;"HomeImp";"ProfExe";12;0;2;172.71116574;0;13;27.979694402
1;17400;79623;113658;"DebtCon";"Other";0;0;2;212.12914517;2;25;35.106719635
0;17500;17889;94453;"DebtCon";"Other";19;0;0;244.3562274;2;41;35.744770886
0;17500;101354;117209;"DebtCon";"ProfExe";1;0;0;136.15822253;0;30;36.851723302
1;17500;76100;98500;"DebtCon";"Other";5;10;1;59.833333333;5;16;34.7734055545
0;17500;49968;68025;"HomeImp";"Office";3;0;0;126.07945262;0;18;34.10902705
0;17500;100642;138550;"DebtCon";"Office";3;0;0;115.07594761;3;16;32.176380263
1;17500;68000;133015;"DebtCon";"Office";19;1;1;177.5;5;21;34.7734055545
0;17500;46636;72908;"DebtCon";"Other";7;0;0;110.23090719;3;15;41.512292086
0;17500;85183;108948;"HomeImp";"ProfExe";4;0;0;125.10948564;1;25;37.103025992
0;17500;61524;87188;"HomeImp";"ProfExe";3;0;0;115.80866085;1;13;25.401570002
0;17500;23288;94904;"DebtCon";"ProfExe";8;0;0;145.12073677;0;20;29.675382217
0;17600;67285;90816;"DebtCon";"Other";1;1;2;104.59286688;2;25;35.592253541
0;17600;64857;82449;"DebtCon";"Other";1;0;0;312.88247401;3;15;43.478862555
0;17600;62198;101183;"HomeImp";"ProfExe";21;0;0;230.7167135;1;23;39.139756562
0;17700;10847;94611;"HomeImp";"Other";14;0;1;271.39666705;0;22;27.283395304
0;17700;50886;106673;"HomeImp";"Other";2;0;2;57.090659606;1;10;40.85911311
0;17700;60260;90196;"HomeImp";"ProfExe";11;0;1;177.85484553;0;14;29.60717111
0;17700;71399;96588;"HomeImp";"ProfExe";7;0;0;83.59853183;0;16;33.626585668
0;17700;85150;113104;"DebtCon";"ProfExe";11;0;0;148.0652591;2;19;38.962872064
0;17700;72911;97317;"DebtCon";"Mgr";1;0;0;82.39838379;0;17;25.329250867
0;17800;39686;67246;"DebtCon";"Other";5;0;0;114.18355498;1;10;27.575809699
0;17800;83080;108348;"HomeImp";"ProfExe";1;0;0;132.6098608;0;25;36.459087678
0;17800;107736;113100;"DebtCon";"Other";1;0;0;135.12322489;2;20;38.937112238
0;17800;56956;74305;"DebtCon";"Office";0;0;0;187.18332939;0;24;31.817471916
0;17800;58942;91483;"HomeImp";"ProfExe";5;0;0;123.73667435;0;13;28.155959991
0;17800;137169;182280;"DebtCon";"Mgr";12;0;0;241.37530714;0;21;28.846448119
0;17800;13839;171378;"HomeImp";"Mgr";23;0;0;86.702624803;2;21;31.359609533
0;17800;13660;173360;"HomeImp";"Mgr";23;0;0;78.838898801;2;21;30.062792323
0;17800;8642;88369;"HomeImp";"Other";13;0;0;265.02210303;0;22;26.480792368
0;17800;54003;116434;"DebtCon";"ProfExe";18;0;0;268.71530396;0;19;24.251971765
0;17900;37265;53214;"DebtCon";"ProfExe";2;0;0;259.96383104;0;34;39.831500564
0;17900;97335;167384;"DebtCon";"Other";7;0;0;250.48710842;1;24;39.15632328
0;17900;38233;63578;"DebtCon";"Other";6;1;0;79.1215828;2;9;26.518830695
1;17900;96450;135822;"HomeImp";"ProfExe";6;0;1;90.3;6;5;34.7734055545
0;17900;46342;68029;"DebtCon";"Mgr";26;1;0;279.00708055;1;17;36.07297543
0;17900;110332;130756;"DebtCon";"Other";2;0;1;288.65558416;1;47;41.946375198
0;18000;88509;112933;"DebtCon";"ProfExe";4;0;0;150.80236935;1;21;23.200941214
0;18000;23252;50750;"DebtCon";"ProfExe";16;0;0;180.6;1;20;34.7734055545
0;18000;46865;61266;"DebtCon";"Other";5;0;0;102.59467389;2;9;26.353753375
0;18000;105000;172500;"DebtCon";"Office";6;0;0;219.16666667;4;24;34.7734055545
0;18000;45000;68500;"DebtCon";"ProfExe";10;0;0;190.8;1;42;34.7734055545
1;18000;57988;86970;"DebtCon";"Other";16;0;0;165.33333333;2;14;34.7734055545
1;18000;99401;140000;"DebtCon";"Other";8.9;2;0;150.1;3;20;34.7734055545
0;18000;55169;114786;"HomeImp";"Office";2;0;2;120.15410625;0;24;37.547732856
0;18000;100822;118817;"DebtCon";"ProfExe";0;0;0;126.42643974;0;30;37.877411067
1;18000;48724;72654;"DebtCon";"Other";7;0;0;62.088605958;0;4;31.570298921
0;18100;144692;183630;"DebtCon";"Mgr";11;0;0;256.2054726;0;21;27.384116512
0;18100;46145;72200;"DebtCon";"ProfExe";11;0;0;178.19207766;0;42;40.574022482
0;18100;57864;164069;"DebtCon";"ProfExe";19;0;0;247.54527102;0;27;21.469271809
0;18100;112832;182418;"DebtCon";"Office";8;0;0;230.07213106;3;23;40.298698909
0;18100;27186;77694;"HomeImp";"Other";7;0;0;249.4133616;0;50;43.727930478
0;18100;32554;92419;"DebtCon";"ProfExe";8;0;0;164.90961318;1;20;29.016609979
0;18100;18611;171194;"HomeImp";"Self";5;0;0;313.03794532;0;26;27.199154012
0;18200;13925;94898;"DebtCon";"Other";22;0;0;223.90191801;2;41;35.998225405
0;18200;4447;21510;"DebtCon";"Other";7;0;0;67;2;19;34.7734055545
0;18200;61690;89963;"HomeImp";"ProfExe";15;0;2;157.40967898;0;14;27.946675965
0;18200;4927;30198;"DebtCon";"Other";7;0;0;89.599838668;1;19;41.230526879
0;18200;53646;156048;"DebtCon";"ProfExe";20;0;0;232.29712557;0;27;20.856067533
0;18200;120966;208782;"DebtCon";"Other";4;0;0;202.53433338;0;17;27.436646043
0;18200;68743;92112;"DebtCon";"Mgr";0;0;0;95.34376502;0;16;26.692666627
0;18200;78077;105522;"DebtCon";"ProfExe";0;0;0;278.44302157;2;22;38.939650897
0;18300;40018;65355;"DebtCon";"Other";16;1;0;287.97462979;0;21;28.362882965
0;18300;55584;95236;"DebtCon";"ProfExe";10;0;0;173.5744163;1;15;24.590633188
0;18300;90099;118545;"DebtCon";"ProfExe";12;0;0;140.51585064;3;18;38.899231691
0;18300;31427;60249;"DebtCon";"Other";16;0;0;110.55227739;0;18;40.00125599
1;18300;60100;82506;"DebtCon";"ProfExe";10;3;1;171.46666667;2;64;34.7734055545
0;18300;68096;99051;"DebtCon";"Mgr";1;0;0;85.843161697;0;17;27.633516483
0;18300;89455;124840;"DebtCon";"ProfExe";13;0;0;148.76466054;1;24;29.962401502
0;18300;67550;95440;"DebtCon";"Office";3;0;0;154.15011358;0;25;22.854999265
0;18400;61049;96397;"DebtCon";"Office";2;0;0;80.155757172;0;23;35.425579192
1;18400;116228;148722;"DebtCon";"Other";1;0;0;159.16923466;2;25;38.079761822
0;18400;40673;60418;"HomeImp";"Other";27;0;0;247.64957888;0;13;24.980298956
0;18400;48970;69559;"DebtCon";"ProfExe";20;0;0;178.01583301;0;23;39.707988067
0;18400;75491;101745;"DebtCon";"ProfExe";0;0;0;279.37005066;1;20;38.750299661
0;18500;57174;91772;"HomeImp";"ProfExe";4;0;0;129.66321658;0;13;28.904478844
0;18500;14517;95150;"HomeImp";"Other";11;0;0;272.03410245;0;22;27.478583037
0;18500;10934;66367;"DebtCon";"Sales";1;0;0;326.56732823;0;5;38.151671011
0;18500;65165;90805;"DebtCon";"Office";2;0;0;160.73226514;0;25;25.372047645
0;18500;67290;95750;"DebtCon";"Other";7;2;1;237.1;2;14;34.7734055545
0;18500;71000;95000;"DebtCon";"Mgr";6;0;0;71;7;24;34.7734055545
0;18500;38145;59415;"HomeImp";"Other";25;0;0;241.89735737;0;14;23.870792259
1;18600;23850;61808;"HomeImp";"Other";12;0;0;46.946164052;0;8;40.852927503
0;18600;23792;79716;"HomeImp";"Other";7;0;0;238.78983667;0;50;42.127124258
0;18600;100144;153751;"HomeImp";"ProfExe";4;0;0;93.662170489;0;16;34.892733618
0;18600;50167;96312;"DebtCon";"ProfExe";5;0;0;128.33943385;1;21;36.377322201
0;18600;39783;59196;"DebtCon";"Other";17;0;0;279.81006654;0;21;29.774806835
0;18600;65444;95085;"DebtCon";"Other";7;0;0;175.78799489;1;10;32.250915334
1;18600;51936;75278;"DebtCon";"ProfExe";3;0;0;199.80175424;0;21;36.995645842
0;18700;68196;89641;"DebtCon";"Other";0;2;1;112.97604123;1;26;34.414621628
1;18700;70562;91223;"DebtCon";"Other";27;0;2;112.71036806;4;35;64.272476898
0;18700;66891;94454;"DebtCon";"Office";0;0;0;160.71128201;3;20;32.784193505
0;18700;39821;60672;"HomeImp";"Other";26;0;0;243.86876302;0;14;23.35928056
0;18800;70102;99841;"HomeImp";"ProfExe";10;0;0;68.168572872;0;16;32.853794362
0;18800;7739;65181;"DebtCon";"Sales";0;0;0;315.23089754;0;6;37.983557776
0;18800;88828;116683;"DebtCon";"ProfExe";6;0;0;141.84139798;1;20;21.679278339
0;18900;127269;203737;"HomeImp";"ProfExe";14;0;0;206.20003676;0;21;36.272858359
0;18900;65444;49442;"DebtCon";"Office";2;0;0;76.571848001;1;9;38.8759867
0;18900;34583;59247;"DebtCon";"Other";15;0;0;89.340627109;0;17;39.990188361
0;18900;154563;198790;"DebtCon";"Other";7;0;0;173.5744163;1;15;29.47261446
0;18900;100416;161147;"DebtCon";"Mgr";1;0;0;216.09704957;1;18;38.460499883
0;18900;69325;102438;"DebtCon";"Other";7;2;1;222.65227491;2;13;43.524097796
0;18900;103130;120119;"DebtCon";"Other";7;0;0;292.7517427;1;19;30.681688914
0;18900;82537;117610;"DebtCon";"Mgr";16;0;0;233.84853474;5;30;39.064892967
0;19000;62356;92299;"DebtCon";"Office";0;0;0;60.294143175;0;23;34.816959504
0;19000;7524;28639;"DebtCon";"Other";7;0;0;60.328252745;1;18;42.358461482
0;19000;167104;200184;"DebtCon";"ProfExe";9;0;0;256.64834362;0;38;23.668678492
1;19000;171106;200000;"DebtCon";"Other";9.8;3;0;153.16666667;0;26;34.7734055545
1;19000;105200;130000;"HomeImp";"Self";5;1;0;237.43333333;1;27;34.7734055545
1;19000;15100;23200;"HomeImp";"Other";3.2;1;1;64.9;3;21;34.7734055545
0;19000;105729;172555;"DebtCon";"Office";6;0;0;216.43903593;4;23;41.046748124
0;19000;42488;65636;"DebtCon";"Other";7;0;0;90.676444354;3;14;42.226716481
0;19100;31442;57151;"DebtCon";"Other";16;0;0;100.03263589;1;17;39.907041625
0;19100;46406;64413;"DebtCon";"Other";16;0;0;285.72525765;0;22;30.774536167
0;19200;73339;95426;"DebtCon";"Office";1;0;0;169.97974973;4;19;33.299295759
0;19200;101641;160839;"DebtCon";"Other";7;1;0;260.83499293;1;23;37.123604306
0;19200;96401;115545;"DebtCon";"ProfExe";7;0;0;128.71451378;1;20;22.187289994
1;19300;109000;135000;"DebtCon";"Office";3;0;0;98.433333333;13;14;34.7734055545
0;19300;84425;119351;"DebtCon";"Mgr";15;0;0;238.66869708;4;31;38.298278157
0;19300;73668;89061;"DebtCon";"Other";0;2;1;113.45356121;2;25;33.498815377
0;19300;31950;53814;"DebtCon";"ProfExe";17;0;0;178.45963721;1;20;37.134712329
0;19300;39926;101208;"HomeImp";"Other";4;0;0;140.05163825;0;14;31.545694154
0;19300;91004;116827;"DebtCon";"ProfExe";6;0;0;163.28211809;1;20;20.206032584
0;19400;39928;106271;"HomeImp";"Other";6;0;0;129.17827724;0;14;31.922154922
0;19400;45036;78900;"DebtCon";"Other";7;0;0;173.5744163;1;20;40.023967978
0;19400;39334;103578;"HomeImp";"Other";6;0;0;127.5305161;0;15;31.367627185
0;19400;71515;100771;"DebtCon";"Other";7;1;1;223.17108437;2;13;40.705043705
0;19500;94543;127718;"DebtCon";"ProfExe";11;0;0;132.40785557;1;24;30.85706709
0;19500;51333;77732;"DebtCon";"Other";7;0;0;173.5744163;1;20;37.398316563
0;19500;9475;30000;"DebtCon";"Other";0;1;0;33.466666667;2;4;34.7734055545
0;19500;105000;138375;"DebtCon";"Office";12;0;2;219.13333333;0;25;34.7734055545
0;19500;8861;170687;"HomeImp";"Mgr";23;0;0;76.788495476;2;20;31.584002863
0;19500;48835;72566;"DebtCon";"ProfExe";9;0;0;191.27539659;1;42;39.612425643
1;19600;94419;123705;"DebtCon";"Self";19;0;2;92.739380404;0;22;84.379034083
1;19600;109500;136000;"DebtCon";"ProfExe";12;2;0;183.96666667;3;32;34.7734055545
0;19600;128876;162994;"DebtCon";"Office";2;0;1;382.31221703;1;52;36.06796344
0;19700;33529;61209;"DebtCon";"Other";17;0;0;112.15874119;0;18;40.725296117
0;19700;49793;113200;"DebtCon";"ProfExe";16;0;0;251.10419791;0;19;25.033745755
1;19700;62351;84624;"DebtCon";"Mgr";0;1;0;88.126516775;1;22;54.241334737
0;19700;60999;89841;"DebtCon";"Office";0;0;0;82.103881006;0;22;36.279990349
0;19700;105135;147353;"DebtCon";"Office";11;0;2;225.69612759;0;24;43.009650533
0;19800;56745;83146;"DebtCon";"Other";11;0;0;85.253619221;0;10;7.8621936317
0;19800;63701;14609;"DebtCon";"Other";4;0;0;62.359738199;1;17;41.874197914
0;19900;128219;162012;"DebtCon";"Office";1;0;0;374.02376692;1;52;37.888166956
0;19900;64620;91504;"DebtCon";"Office";6;0;0;178.57486595;1;16;37.725801189
0;19900;68830;107598;"DebtCon";"Office";10;0;0;202.93419537;2;13;30.957516266
0;19900;4641;23636;"DebtCon";"Other";7;0;0;63.535254747;1;19;40.442378233
0;19900;16232;70592;"DebtCon";"Office";7;0;0;242.36540259;0;22;39.446251418
1;20000;72000;103000;"DebtCon";"ProfExe";0.5;0;0;174.3;3;23;34.7734055545
1;20000;73400;94000;"DebtCon";"Mgr";9;0;0;270;2;14;34.7734055545
0;20000;79741;117600;"DebtCon";"Other";10;0;0;291.16666667;2;17;34.7734055545
0;20000;55746;105230;"DebtCon";"ProfExe";16;0;3;282.06666667;1;36;34.7734055545
0;20000;66820;100000;"HomeImp";"Other";5;0;0;217.26666667;1;13;34.7734055545
0;20000;61843;95595;"HomeImp";"Office";14;0;0;135.96666667;0;14;34.7734055545
0;20000;49034;98250;"DebtCon";"Office";2;0;4;167.36666667;0;47;34.7734055545
0;20000;145000;117500;"DebtCon";"ProfExe";5;0;0;96.4;3;34;34.7734055545
0;20000;56683;90600;"DebtCon";"Office";2;0;0;155.2;1;22;34.7734055545
0;20000;132436;180000;"DebtCon";"ProfExe";22;0;0;221.16666667;1;24;34.7734055545
1;20000;78500;109725;"DebtCon";"ProfExe";9.8;0;1;117.66666667;2;30;34.7734055545
1;20000;104000;139900;"DebtCon";"Other";15;1;1;95.366666667;4;49;34.7734055545
0;20000;65444;78232;"DebtCon";"Sales";2;0;0;399.74188176;0;23;23.948854331
0;20000;105422;146613;"HomeImp";"Other";7;0;0;173.5744163;1;20;38.039855031
0;20000;65444;130063;"HomeImp";"Other";2;0;0;323.90195474;2;21;32.314419378
0;20000;129682;180746;"DebtCon";"Mgr";24;0;4;322.20025857;0;27;30.891171386
0;20100;38614;56295;"HomeImp";"Self";3;1;0;132.61652146;1;11;25.792653495
0;20100;65444;22971;"DebtCon";"ProfExe";5;0;0;102.72665449;1;18;18.507802639
0;20100;70491;100797;"DebtCon";"Other";7;2;0;247.03727185;2;14;40.272149382
0;20100;59726;79982;"DebtCon";"Mgr";8;1;0;74.210758656;2;28;36.846921785
0;20200;105278;180304;"DebtCon";"Office";6;0;0;218.65781872;3;24;41.80676309
0;20200;9297;26699;"DebtCon";"Other";7;0;0;55.705497287;2;18;41.718958392
0;20200;61303;97780;"HomeImp";"ProfExe";17;0;1;632.1031857;1;24;20.737039009
0;20200;35819;49843;"HomeImp";"Self";4;0;0;121.10222953;1;11;27.037512902
0;20200;45088;65211;"DebtCon";"Office";10;0;2;118.56966954;1;22;43.454512149
0;20200;61477;98143;"DebtCon";"Office";1;0;0;156.92908886;0;21;36.099868346
1;20200;82181;119535;"DebtCon";"Office";41;0;0;105.21929675;3;28;52.734860612
0;20200;130401;171686;"DebtCon";"ProfExe";7;0;0;178.94254482;0;38;20.327137907
0;20300;153896;200279;"DebtCon";"Other";7;0;0;173.5744163;2;16;29.075187648
0;20300;94781;125948;"DebtCon";"ProfExe";12;0;0;148.65568751;1;24;33.183677311
0;20400;99781;128452;"DebtCon";"Office";23;0;0;265.95084552;2;16;33.79937887
0;20400;68928;98587;"HomeImp";"Office";13;0;0;153.57813544;0;13;36.176091839
0;20400;132443;204082;"HomeImp";"ProfExe";13;0;0;187.01869159;0;22;36.821887439
0;20500;64123;103728;"DebtCon";"Office";8;0;1;112.58226686;1;17;35.846272817
0;20500;173061;220886;"DebtCon";"Office";13;0;0;213.91435993;1;32;43.79573429
0;20500;47130;66415;"DebtCon";"Office";4;0;0;170.9255245;2;26;33.582415749
0;20500;41899;65418;"DebtCon";"Office";12;0;2;113.48245982;1;22;43.206598833
0;20500;183000;230000;"DebtCon";"ProfExe";2;0;0;288.86666667;1;27;34.7734055545
0;20600;74828;106493;"HomeImp";"Other";5;1;0;204.07440932;1;12;30.222959942
0;20600;124323;166781;"DebtCon";"Office";4;0;1;381.02564753;1;51;37.169048081
0;20600;91183;138268;"DebtCon";"Other";12;0;0;113.16663582;3;15;41.207855737
1;20600;48500;72000;"DebtCon";"Other";17;0;0;173.5744163;0;0;34.7734055545
0;20600;32439;55024;"DebtCon";"Other";0;0;0;302.78394945;1;24;35.388379715
0;20600;147855;125839;"DebtCon";"ProfExe";4;1;0;97.109583625;3;34;29.697506653
0;20600;185050;234004;"DebtCon";"ProfExe";3;0;0;313.60448942;0;27;40.049112625
0;20700;80124;99938;"DebtCon";"Mgr";7;0;0;69.324719576;7;24;38.679633572
0;20700;110307;140902;"DebtCon";"Office";13;0;1;243.32391625;0;24;41.336740097
0;20700;100778;142271;"HomeImp";"Other";7;0;0;173.5744163;1;20;39.983095928
0;20700;41000;65000;"DebtCon";"Other";26;0;0;305.26666667;3;32;34.7734055545
0;20700;65444;64980;"HomeImp";"Office";6;0;0;112.63586026;1;5;17.693144182
1;20800;176235;209695;"DebtCon";"Other";9;3;0;159.70677027;0;25;38.591939971
0;20800;156393;199881;"DebtCon";"Other";7;0;0;173.5744163;2;16;30.923407463
0;20800;65444;78483;"DebtCon";"Sales";2;0;0;412.01487305;0;23;21.945849051
0;20800;96994;140564;"DebtCon";"Mgr";13;0;0;169.68715741;1;25;33.525064301
0;20900;30517;58756;"DebtCon";"Other";7;0;0;222.03799456;0;12;40.42166884
0;20900;111464;144487;"DebtCon";"Office";11;0;1;206.67735326;0;25;40.065477156
0;20900;63038;86870;"DebtCon";"Other";3;0;0;113.69883344;0;16;38.732521813
1;20900;55000;79900;"HomeImp";"Other";2.5;0;0;45.631135531;1;14;34.7734055545
1;20900;66575;79416;"DebtCon";"ProfExe";13;2;1;107.26951261;7;28;28.382337015
0;20900;152994;117934;"DebtCon";"ProfExe";4;0;0;98.50936023;3;34;32.313187157
0;21000;94063;139868;"DebtCon";"ProfExe";7;0;0;207.21003554;0;21;30.247822552
0;21000;63405;86804;"DebtCon";"Office";5;0;0;156.87275074;1;15;37.433784588
0;21000;133430;189263;"DebtCon";"ProfExe";22;0;0;229.98699803;1;23;40.564121581
1;21000;48735;71694;"DebtCon";"Other";8;0;0;48.498970842;3;10;32.921400637
0;21000;64100;85100;"DebtCon";"Other";3.5;0;0;97.633333333;2;30;34.7734055545
0;21000;87000;140000;"DebtCon";"ProfExe";22;1;0;163.36666667;1;25;34.7734055545
1;21000;96000;125000;"DebtCon";"Sales";0.3;1;0;116.9;1;19;34.7734055545
1;21000;52411;90031;"DebtCon";"ProfExe";5;2;1;90.425474601;3;24;41.966249467
0;21000;131378;199687;"HomeImp";"ProfExe";12;0;0;208.60596567;0;21;37.099279114
0;21100;16110;54436;"DebtCon";"Other";24;0;2;207.20795161;1;25;28.093375587
0;21100;63955;95621;"HomeImp";"ProfExe";19;0;0;626.29709367;0;24;20.01032357
0;21100;65444;26450;"DebtCon";"ProfExe";6;1;0;112.57824309;0;19;19.842902485
0;21200;130373;204384;"HomeImp";"ProfExe";13;0;0;197.04446062;0;21;35.204434527
0;21200;85092;139345;"DebtCon";"Other";9;0;1;87.64505947;3;14;42.13884767
0;21200;70096;108632;"HomeImp";"Other";4;0;0;200.01491752;1;13;29.641286443
0;21200;67272;107667;"HomeImp";"Other";5;0;0;224.12044079;0;12;30.510532094
0;21200;62067;104579;"HomeImp";"Office";13;0;0;143.36452964;0;14;36.107667396
0;21200;63093;101789;"HomeImp";"ProfExe";18;0;0;623.45620883;1;24;19.414587953
0;21300;133942;282972;"HomeImp";"Mgr";3;0;0;197.14819053;0;15;30.545400667
0;21300;134578;176968;"DebtCon";"Mgr";25;0;5;334.06591692;0;27;31.875771087
0;21300;56729;114643;"DebtCon";"ProfExe";14;0;3;276.17016698;1;36;25.830883226
0;21300;72450;88622;"DebtCon";"Other";3;0;0;117.21012608;1;29;32.66110554
0;21300;98507;125539;"HomeImp";"Mgr";0;0;1;311.32570371;0;19;42.227214966
0;21300;55140;81692;"DebtCon";"Other";12;0;0;109.90068569;1;10;4.384983222
0;21300;66573;100519;"DebtCon";"Office";7;0;0;98.89218205;1;18;34.964141026
0;21400;134041;163103;"DebtCon";"ProfExe";6;1;0;172.03106931;0;38;19.637068751
1;21400;166244;212505;"DebtCon";"ProfExe";4;2;7;183.5480397;4;24;38.149059231
0;21400;49459;69461;"DebtCon";"Other";25;0;0;314.6389579;2;32;35.982083645
0;21400;41671;103427;"HomeImp";"Other";6;0;0;122.15334415;0;15;31.614679534
0;21400;128095;167824;"DebtCon";"ProfExe";6;0;0;180.41735424;0;38;17.495700487
1;21400;95147;132304;"DebtCon";"Office";7;1;5;206.12766482;1;18;36.235665389
0;21500;125451;200594;"HomeImp";"ProfExe";13;0;0;205.27836456;0;22;36.89339399
